Plot Number,Zone,Subzone,Site Series,Accuracy,Latitude,Longitude,Elevation,Spp
08-4612,IDF,dk3,7,,51.47534943,-121.120697,1164,Fd
08-4614,ICH,dk,4,,51.94710922,-120.935997,960,Fd
08-4616,ICH,dk,5,,51.96081161,-120.6204987,1076,Fd
08-4617,ICH,dk,4,,51.90431976,-120.8099976,1036,Fd
08-4618,ICH,dk,4,,51.91613007,-120.816597,1051,Fd
08-4619,ICH,dk,4,,51.9396019,-120.8584976,1048,Fd
08-4620,ICH,dk,5,,51.93864822,-120.8555984,1024,Fd
08-4621,ICH,dk,5,,51.9658699,-120.9083023,1122,Fd
08-4622,ICH,dk,4,,51.90814972,-120.756897,1046,Fd
08-4623,ICH,dk,5,,51.90621948,-120.7739029,951,Fd
08-4624,ICH,dk,5,,51.92771149,-120.7528,1045,Fd
08-4625,ICH,dk,4,,51.91891098,-120.7675018,1094,Fd
08-4626,ICH,dk,5,,51.89484024,-120.7996979,938,Fd
08-4627,IDF,dk3,6,,51.63010025,-121.533699,1186,Fd
08-4628,IDF,xw,4,,51.05501175,-121.4056015,875,Fd
08-4630,IDF,dk3,7,,51.39044189,-121.1449966,1193,Fd
08-4631,ICH,dk,5,,51.95780182,-120.6970978,1066,Fd
08-4632,ICH,dk,5,,51.94187164,-120.9247971,905,Fd
08-4633,ICH,dk,5,,51.93746948,-120.9085999,926,Fd
08-4636,ICH,mk3,1,,51.78421021,-120.597702,1188,Fd
08-4637,IDF,dk3,8,,51.70328903,-121.5428009,1002,Fd
08-4640,ICH,dk,5,,51.94602966,-120.7723007,1089,Fd
08-4641,ICH,mk3,5,,51.98542023,-120.7953033,1132,Fd
08-4652,ICH,mk3,1,,52.46717072,-121.6826019,1030,Fd
08-4653,ICH,mk3,1,,52.42773819,-121.2276001,950,Fd
08-4655,ICH,mk3,1,,52.17708969,-120.8401031,893,Fd
08-4657,ICH,wk4,1,,52.73440933,-121.4087982,1055,Fd
08-4658,ICH,mk3,6,,52.65491867,-121.5538025,894,Fd
08-4659,ICH,mk3,6,,52.65950012,-121.6220016,944,Fd
08-4663,ICH,wk2,1,,52.4763298,-121.2282028,915,Fd
08-4664,ICH,wk2,1,,52.47600937,-121.2394028,916,Fd
08-4665,ICH,wk2,1,,52.53343964,-121.4287033,1029,Fd
08-4668,ICH,wk2,7,,52.47650909,-121.0998993,909,Fd
08-4670,ICH,wk2,1,,52.59304047,-121.5250015,937,Fd
08-4671,ICH,wk2,6,,52.59395981,-121.5235977,938,Fd
08-4673,ICH,wk2,7,,52.58248138,-121.4255981,1026,Fd
08-4674,ICH,wk2,1,,52.56013107,-121.3597031,1217,Fd
08-4675,ICH,wk2,7,,52.5692482,-121.3755035,1109,Fd
08-4679,ICH,wk2,7,,52.42596054,-120.7802963,1110,Fd
08-5030,ICH,mw4,112,9,49.12432098,-117.0947037,1333,Fd
08-5047,ICH,mw2,103,6,50.18431854,-116.8917999,1353,Fd
08-5048,ICH,dw1,104,6,49.37685013,-117.5390015,652,Fd
08-5050,ICH,dw1,104,6,49.77445984,-116.9125977,762,Fd
08-5051,ICH,dw1,111,8,49.326931,-117.5852966,895,Fd
08-5052,ICH,xw,103,7,49.35198975,-117.5901031,575,Fd
08-5055,ICH,xw,103,9,49.50157166,-117.3040009,679,Fd
08-5057,ICH,xw,102,10000,49.19847107,-117.5147018,839,Fd
08-5058,ICH,xw,102,7,49.22080994,-116.5995026,718,Fd
08-5059,ICH,xw,102,6,49.27365875,-116.6511993,589,Fd
08-5060,ICH,xw,102,6,49.64255905,-116.865303,612,Fd
08-5061,ICH,xw,102,9,49.61312866,-117.0908966,644,Fd
08-5064,ICH,xw,102,1000,49.41661072,-118.0307007,519,Fd
08-5065,ICH,dw1,110,8,49.1541214,-118.1513977,1008,Fd
08-5066,ICH,xw,111,8,49.11428833,-118.219101,584,Fd
08-5068,ICH,mw5,103,6,49.02104187,-118.0419998,1404,Fd
08-5069,ICH,dw1,,6,49.01025009,-118.1220016,1074,Fd
08-5070,IDF,xh4,,7,49.00231934,-118.1552963,960,Fd
08-5071,IDF,xh4,,1000,49.022789,-118.2528992,904,Fd
08-5072,ICH,xw,,8,49.02870178,-118.2477036,922,Fd
08-5073,ICH,xw,101,6,49.11515045,-118.2161026,651,Fd
08-5074,ICH,xw,101,7,49.13080978,-118.2434998,575,Fd
08-5075,ICH,xw,111,6,49.07221985,-118.1628036,777,Fd
08-5076,ICH,mw2,,6,49.59505081,-118.0731964,1299,Fd
08-5077,ICH,mw2,101,1,50.13444138,-118.1519012,1108,Fd
08-5081,ESSF,mh,105,1000,49.70606995,-118.2020035,1582,Fd
08-5082,ESSF,dw,110,10000,49.70434952,-118.2017975,1562,Fd
08-5090,ICH,dw1,102,10000,49.46136856,-117.2661972,1183,Fd
08-5123,ESSF,wh1,104,8,49.65454102,-117.8001022,1647,Fd
08-5125,ICH,mw2,3,6,49.63573837,-117.7876968,1339,Fd
08-5133,ICH,dw1,2,,49.33082962,-117.6320038,770,Fd
08-5161,ESSF,dw,,6,49.46199036,-117.9321976,1696,Fd
08-5164,ESSF,mh,102,10000,49.15700912,-118.0493011,1778,Fd
08-5168,ICH,mw2,,6,49.58781052,-118.0848007,1276,Fd
08-5169,ESSF,wh1,104,,49.59661102,-118.0587997,1624,Fd
08-5172,ICH,dw,,1,49.37580872,-117.5379028,679,Fd
08-5176,ICH,mw5,102,6,49.31953049,-118.1018982,1342,Fd
08-5178,ICH,mw5,104,8,49.2574501,-118.1255035,1356,Fd
08-5196,ICH,mk1,,6,49.18788147,-118.7742004,1082,Fd
08-5197,ICH,mk1,,6,49.15100861,-118.7907028,1172,Fd
08-5198,ICH,mk1,,7,49.20108032,-118.7696991,1055,Fd
08-7258,SBS,mh,1,,52.48675156,-122.824501,684,Fd
08-7260,SBS,mw,4,,52.90382004,-122.1672974,962,Fd
08-7266,SBS,mw,11,,53.11798096,-122.2350998,905,Fd
08-7267,SBS,dw1,5,,53.28345871,-123.3074036,734,Fd
08-7269,SBS,dw2,5,,53.19765091,-122.9395981,842,Fd
08-7272,SBS,mw,11,,52.76016998,-121.8907013,1065,Fd
08-7274,SBS,mw,11,,52.7195816,-121.8314972,1041,Fd
08-7378,ICH,wk4,5,,52.72483063,-121.450798,856,Fd
08-7379,ICH,wk4,5,,52.80950928,-121.2475967,997,Fd
08-7383,ICH,mk3,1,,52.54417038,-121.5567017,979,Fd
08-7385,ICH,mk3,4,,52.50276184,-121.754097,1140,Fd
08-7386,ICH,wk2,4,,52.57429886,-121.3006973,1053,Fd
08-5462,CWH,xm2,1,,48.50228119,-123.6158981,505,Fd
08-5463,CWH,xm1,1,1,48.56093979,-123.6578979,410,Fd
08-5464,CWH,xm1,1,1,48.58946991,-123.6821976,235,Fd
08-5465,CWH,xm2,5,,50.23963928,-125.5447006,255,Fd
08-5466,CWH,xm2,3,,50.22755051,-125.552597,160,Fd
08-5468,CWH,mm1,4,1,49.84119034,-125.8877029,300,Fd
08-5469,CWH,mm1,3,1,49.83610916,-125.8716965,385,Fd
08-5479,CWH,mm2,1,10,50.24710846,-125.4710999,667,Fd
08-5481,CWH,xm2,1,10,50.40193939,-127.0975037,100,Fd
08-5482,CWH,xm2,8,10,50.05667114,-126.4213867,265,Fd
08-5485,CWH,ds1,04-05,10,50.87388992,-124.7483978,300,Fd
08-5487,CWH,ds2,3,10,52.41810989,-126.4676971,230,Fd
08-5488,CWH,ds2,6,10,52.41805649,-126.471199,195,Fd
08-5513,CWH,xm2,3,10,48.60830688,-124.1998596,209,Fd
08-5516,CWH,ms1,3,1,50.13325119,-122.9732971,655,Fd
08-5517,CWH,ms1,2,,50.13346863,-122.9677963,660,Fd
08-5518,IDF,ww,1,,50.2820015,-122.5539017,250,Fd
08-5519,CWH,ds1,7,,50.27157974,-122.5270996,240,Fd
08-5521,CWH,ds1,3,,50.51506042,-122.7297974,655,Fd
08-5522,CWH,ds1,9,1,50.41038895,-122.7050018,355,Fd
08-5523,CWH,ds1,9,,50.34963989,-122.7289963,270,Fd
08-5526,CWH,ds1,7,1,50.52219009,-123.0854034,270,Fd
08-5528,CWH,dm,1,,49.82305908,-123.1350021,300,Fd
08-5533,CWH,ms1,3,10,50.19575119,-122.9571991,880,Fd
08-5534,CWH,ds1,1,10,50.22232819,-122.9401016,610,Fd
08-5535,IDF,ww,4,10,50.54888916,-123.1423035,330,Fd
08-5536,IDF,ww,3,10,50.57875061,-123.267601,350,Fd
08-5537,CWH,ds1,1,10,49.94768906,-123.2921982,470,Fd
08-5538,CWH,ms1,4,10,50.5490303,-123.0494995,1080,Fd
08-5541,CWH,ms1,4,10,50.17544937,-122.8580017,900,Fd
08-5554,CWH,ms1,3,10,49.85480118,-121.3451996,1179,Fd
08-5555,IDF,ww,1,10,50.52149963,-122.427597,850,Fd
08-5556,CWH,ms1,6,10,50.38922119,-122.9002991,703,Fd
08-5557,CWH,dm,1,10,49.53828049,-121.7623978,76,Fd
08-5558,CWH,ds1,7,10,49.10057831,-121.5631027,413,Fd
08-5559,CWH,ms1,1,10,49.11524963,-121.8212967,980,Fd
08-5560,CWH,dm,5,10,49.10707855,-121.8230972,685,Fd
08-5561,CWH,dm,4,10,49.0392189,-121.9835968,120,Fd
08-5562,CWH,dm,1,10,49.18455887,-122.1598969,80,Fd
08-7001,SBS,mw,4,,53.34162903,-122.7276993,864,Fd
08-7002,SBS,mw,4,,53.33349991,-122.7171021,832,Fd
08-7003,SBS,mw,4,,53.22130966,-122.7432022,829,Fd
08-7005,SBS,mw,7,,53.36392975,-122.7238998,742,Fd
08-7012,SBS,mh,1,,53.37413025,-122.7963028,624,Fd
08-7013,SBS,mw,9,,53.35580063,-122.7033005,774,Fd
08-7027,ESSF,xv2,1,,51.05010223,-122.4738617,1423,Fd
08-7028,ESSF,xv2,3,,51.04995346,-122.4726944,1437,Fd
08-7029,ESSF,xv2,3,,51.04975891,-122.4721832,1442,Fd
08-7251,SBS,mw,6,,53.35589981,-122.7020035,780,Fd
08-7255,SBS,mw,4,,53.1002388,-122.2897034,893,Fd
08-7389,ICH,wk2,4,,52.50762177,-121.4136963,866,Fd
08-7390,ESSF,wk1,5,,52.58449936,-121.2419968,1299,Fd
08-7393,ICH,wk4,5,,52.73617172,-121.4061966,1091,Fd
08-7394,ICH,wk4,6,,52.79787827,-121.3177032,831,Fd
08-7395,ICH,wk4,7,,52.79656982,-121.319603,830,Fd
08-7396,ICH,wk4,5,,52.80398941,-121.3199005,921,Fd
08-7399,ICH,wk4,6,,52.71123886,-121.4478989,828,Fd
08-7400,ICH,wk4,7,,52.97708893,-121.0884018,1066,Fd
08-7401,SBS,dw1,6,,52.53247833,-122.118103,864,Fd
08-7403,SBS,dw2,10,,52.46424103,-122.2117004,1008,Fd
08-7406,SBS,dw2,5,,52.65673828,-122.3803024,827,Fd
08-7408,SBS,mh,4,,52.65713882,-122.4511032,595,Fd
08-7409,SBS,mh,1,,52.6558609,-122.4505997,594,Fd
08-7412,SBS,dw1,4,,52.50672913,-122.103302,859,Fd
08-7413,SBS,dw1,5,,52.57754898,-122.1404037,916,Fd
08-7414,SBS,mh,5,,52.6489296,-122.4499969,581,Fd
08-7415,SBS,mh,1,,52.69258118,-122.4439011,545,Fd
08-7417,SBS,mw,3,,53.05163956,-122.225502,896,Fd
08-7418,SBS,mh,5,,53.22861099,-122.7581024,621,Fd
08-7419,SBS,mw,6,,53.38304138,-122.9159012,781,Fd
08-7420,SBS,mh,4,,53.3444519,-122.8771973,606,Fd
08-7422,SBS,mh,4,,52.72546005,-122.1205978,620,Fd
08-7424,SBS,mh,1,,53.14760971,-122.6766968,653,Fd
08-7425,SBS,mh,5,,52.77658844,-122.1671982,615,Fd
08-7426,SBS,mh,5,,52.72517014,-122.1201019,635,Fd
08-7428,SBS,mh,5,,52.69990921,-122.0828018,661,Fd
08-7430,SBS,dw1,5,,52.79238129,-122.2380981,885,Fd
08-7431,SBS,mw,4,,52.83581161,-122.1603012,829,Fd
08-7432,SBS,mw,4,,52.77719879,-122.131897,818,Fd
08-7433,SBS,dw2,5,,53.21286011,-123.1372986,848,Fd
08-7435,SBS,dw2,10,,53.1792984,-122.8805008,937,Fd
08-7436,SBS,mh,4,,52.95447922,-122.3917007,694,Fd
08-7437,SBS,mh,5,,52.82358932,-122.4677963,482,Fd
08-7439,SBS,mw,4,,52.98735046,-122.0660019,876,Fd
08-7440,SBS,mw,8,,52.97039032,-122.0024033,1009,Fd
08-7444,SBS,dw2,5,,52.81208038,-122.6387024,1001,Fd
08-7446,SBS,dw1,5,,53.08689117,-122.757103,855,Fd
08-7447,SBS,dw1,6,,53.08526993,-122.7584991,857,Fd
08-7448,SBS,mw,4,,53.36067963,-122.8936005,726,Fd
08-7449,SBS,dw2,5,,53.19192123,-122.9534988,836,Fd
08-7450,SBS,dw2,5,,53.1445694,-122.8795013,996,Fd
08-7451,SBS,dw2,5,,53.21506882,-123.0563965,912,Fd
08-7452,SBS,dw1,5,,53.15991974,-122.7988968,856,Fd
08-7453,SBS,dw1,5,,52.80004883,-122.219902,815,Fd
08-7461,ESSF,vc,3,,51.00212097,-118.2752075,1357,Fd
08-7471,SBS,mh,4,,52.83900833,-122.2158966,639,Fd
08-7472,SBS,mh,4,,52.8116684,-122.4891968,544,Fd
08-7497,SBS,mh,1,,52.80472946,-122.177597,605,Fd
08-7498,SBS,mw,8,,53.38304901,-122.9222031,745,Fd
08-7500,SBS,mh,1,,52.98868942,-122.344902,550,Fd
08-7802,ICH,mw5,104,6,49.34354019,-118.0799026,1377,Fd
08-7803,ICH,mw5,112,6,49.34185028,-118.0789032,1367,Fd
08-7810,ICH,dw1,112,6,49.73738098,-117.5008011,685,Fd
08-7811,ICH,dw1,103,8,49.67034912,-117.6919022,933,Fd
08-7813,ESSF,wc4,,6,50.1582489,-117.0335999,1787,Fd
08-7818,ESSF,wh1,103,6,49.85881042,-117.1196976,1697,Fd
08-7824,ESSF,wh2,101,10000,49.67288971,-116.600502,1541,Fd
08-7940,ICH,mk4,,8,50.82318115,-116.4804001,1409,Fd
08-7941,ESSF,,,10000,50.86349869,-118.0457001,1404,Fd
08-8203,ICH,mk4,,1,51.5296402,-116.9245987,1040,Fd
08-7838,ESSF,wm1,102,7,49.58750916,-115.0889969,1722,Fd
08-7841,ESSF,wm1,110,7,49.59077835,-115.0849991,1672,Fd
08-7844,ESSF,wm1,103,7,49.36645889,-115.0855026,1687,Fd
08-7848,ESSF,wh1,102,6,50.80648041,-117.3141022,1608,Fd
08-7860,ESSF,wh2,104,8,49.54761124,-116.648201,1629,Fd
08-7861,ICH,mw2,103,6,49.55620956,-116.6932983,1270,Fd
08-7862,ICH,dw1,103,9,49.53919983,-116.7547989,851,Fd
08-7863,ICH,mw2,101,10000,49.7404213,-116.6822968,1250,Fd
08-7865,ICH,dw1,104,6,49.71429825,-116.7639999,912,Fd
08-7902,ICH,mw1,1,10000,51.54190826,-117.1697998,1052,Fd
08-7903,ICH,mw1,,,51.54182053,-117.1996994,1055,Fd
08-7907,ESSF,wm2,,8,51.18083954,-116.9451981,1527,Fd
08-7908,ESSF,wm3,,7,51.18019867,-116.9423981,1503,Fd
08-7909,ICH,mw1,,10000,51.18524933,-116.905899,988,Fd
08-7910,ICH,mk4,,10000,51.2082901,-116.9136963,871,Fd
08-7914,ICH,mw1,,6,51.8157196,-117.7165985,1041,Fd
08-7915,ICH,mw1,,7,51.8635788,-117.8488998,814,Fd
08-7917,ICH,mw1,,6,51.78141022,-117.6580963,789,Fd
08-7920,ESSF,mm3,103,10000,51.34664917,-116.7818985,1717,Fd
08-7921,ICH,mk4,,10000,51.31964111,-116.7847977,1546,Fd
08-7922,ICH,mw1,,1,51.25896835,-117.0034027,1326,Fd
08-7924,ESSF,,,6,51.91730881,-117.4953003,1211,Fd
08-7933,ICH,wk1,,6,51.91727829,-117.4962997,1185,Fd
08-7987,ESSF,wh2,104,10000,49.73740005,-116.6921005,1600,Fd
08-8001,ICH,dw1,103,10000,49.21131134,-115.9656982,976,Fd
08-8012,ESSF,wm1,110,7,49.26218033,-114.8804016,1625,Fd
08-8023,ICH,dm,1,1,49.39529037,-115.1139984,1305,Fd
08-8024,ICH,dm,102b,7,49.40264893,-115.1316986,1186,Fd
08-8025,ICH,dm,,10,49.40546036,-115.1481018,1127,Fd
08-8066,ESSF,wh1,103,6,50.52983856,-117.2658005,1705,Fd
08-8205,ICH,mw1,,1,51.60058975,-116.7516022,1130,Fd
08-8206,ESSF,mm3,103,6,51.71517944,-116.696701,1462,Fd
08-8208,ICH,mw1,,8,51.6579895,-116.7350998,1135,Fd
08-8306,IDF,dk5,103,8,51.28308868,-116.9397964,845,Fd
08-8307,ESSF,dk2,102,1,51.27346039,-116.8778,2000,Fd
08-8315,ESSF,mm3,103,1,51.19501114,-116.6364975,1580,Fd
08-8317,ICH,mk4,,6,51.25024033,-116.7044983,1065,Fd
08-8322,ICH,mw1,,1,51.45476913,-116.9151993,1340,Fd
08-8400,MS,dk,101,1,51.1758194,-116.5679016,1150,Fd
8845,SBS,mk1,3,,54.44522095,-122.6595993,725,Fd
8847,SBS,mk1,4,,54.58737946,-122.7666016,750,Fd
8854,SBS,mk1,4,,53.95565033,-122.7679977,683,Fd
08-8729,SBS,mh,4,,52.68048859,-122.0414963,741,Fd
8882,SBS,mk1,4,,53.61508942,-122.5642014,891,Fd
08-9210,ESSF,wh1,104,7,50.5836792,-117.3686981,1690,Fd
08-9904,IDF,dm2,,,49.8327446,-115.6317749,944,Fd
08-9907,IDF,xx2,,,49.75312424,-115.7053299,847,Fd
08-9908,IDF,xx2,101,,49.76005173,-115.7029648,862,Fd
08-9910,IDF,xx2,104,10,49.68349075,-115.6528549,865,Fd
08-9911,IDF,xx2,104,6,49.65664673,-115.6403732,857,Fd
08-9912,IDF,xx2,101,100,49.67567062,-115.6542435,852,Fd
08-9916,IDF,xx2,104,100,49.69386673,-115.6571121,882,Fd
08-9917,IDF,dm2,101,10,49.63910675,-115.6050186,880,Fd
08-9920,IDF,dm2,104,10,49.6595192,-115.6052094,1007,Fd
08-9930,IDF,dm2,104,10000,49.78618622,-115.6685944,978,Fd
08-9931,IDF,dm2,104,100,49.79128647,-115.6607742,981,Fd
08-9932,IDF,dm2,104,100,49.77862549,-115.6587601,985,Fd
08-9933,IDF,dm2,104,10,49.77142334,-115.6520691,975,Fd
08-9934,IDF,xx2,,1000,49.69707489,-115.6852722,833,Fd
08-9936,IDF,xx2,104,10,49.80081558,-115.7275162,830,Fd
08-9937,IDF,xx2,104,100,49.79684067,-115.7242889,857,Fd
08-9938,IDF,xx2,104,100,49.80709839,-115.6978226,878,Fd
08-9940,IDF,dm2,104,10,49.83660507,-115.6648483,940,Fd
08-9941,IDF,dm2,104,100,49.83426285,-115.6431351,997,Fd
08-9942,IDF,dm2,104,10,49.82923126,-115.645752,1040,Fd
08-D102,ICH,mw4,104.1,,49.20845032,-116.6920013,1247,Fd
08-D103,ICH,mw4,,,49.20756912,-116.6939011,1330,Fd
08-D104,ICH,xw,,,49.17744064,-116.6433029,693,Fd
08-D105,ICH,xw,,,49.17840958,-116.6435013,663,Fd
08-D110,ICH,mw4,,,49.30953979,-116.8694,1149,Fd
08-D116,ESSF,wc6,,,49.41135025,-117.0156021,1319,Fd
08-D119,ICH,mw4,,,49.43035889,-116.9909973,1272,Fd
08-D120,ICH,mw4,,,49.43183899,-116.9894028,1304,Fd
08-D122,ICH,dw1,,,49.31869125,-116.8580017,943,Fd
08-D127,ICH,dw1,,,49.22117996,-116.6957016,1009,Fd
08-D128,ICH,dw1,,,49.22098923,-116.694397,968,Fd
08-D129,ICH,dw1,,,49.21300888,-116.6903,991,Fd
08-D130,ICH,dw1,104,,49.21458054,-116.6903,940,Fd
08-D131,,,,,49.21519852,-116.6903,,Fd
08-D37,ICH,dw1,103,,49.32387924,-116.8350983,978,Fd
08-D38,ICH,dw1,,,49.3237114,-116.8336029,982,Fd
08-D39,ICH,dw1,,,49.32326889,-116.8322983,1008,Fd
08-D40,ICH,dw1,,,49.32344818,-116.8319016,984,Fd
08-D41,ICH,dw1,,,49.32302856,-116.8292007,989,Fd
08-D56,ESSF,wh3,103,,49.30797958,-116.9636002,1754,Fd
08-D57,ESSF,wc6,,,49.30876923,-116.9651031,1807,Fd
08-D79,ESSF,wc5,,,49.2153511,-116.9427032,1524,Fd
08-D8,ICH,mw4,104.1,,49.34421158,-116.8920975,1449,Fd
08-D82,ESSF,wc5,,,49.21590042,-116.9413986,1573,Fd
927012,ICH,dm,103,,49.13737869,-115.6437988,1302,Fd
928012,ICH,dm,1,,49.60083008,-116.1912003,1087,Fd
1040-1,ICH,dw1,2,,49.33945084,-117.604599,636,Fd
1040-2,ICH,dw1,2,,49.33889008,-117.6057968,633,Fd
1040-3,ICH,dw1,2,,49.3381691,-117.6063995,634,Fd
1091-80,IDF,xk,,,50.20862961,-115.8348007,850,Fd
1104-2,ICH,mw2,6,,49.3164711,-118.096199,1390,Fd
1104-3,ICH,mw2,3,,49.31575012,-118.0960007,1381,Fd
1112-1,ICH,mw2,4,,49.31480026,-118.0976028,1373,Fd
1112-2,ICH,mw5,104,,49.31441116,-118.0978012,1374,Fd
1112-3,ICH,mw2,3,,49.31441879,-118.0988007,1352,Fd
12-1903,CWH,xm2,5,10,48.71659851,-124.1551666,393,Fd
12-1904,CWH,vm1,1,10,48.57600021,-124.1290665,225,Fd
12-1905,CWH,vm1m,4,10,48.87666702,-124.5992661,74,Fd
12-1906,CWH,vm1m,7,10,48.87715149,-124.5990982,49,Fd
12-2280,CWH,ms1,3,10,49.92895126,-121.823143,861,Fd
12-2281,CWH,ms1,3,10,49.91167068,-121.9658966,1010,Fd
11-3000,ICH,mw1,101,1,51.65724945,-117.4514008,1025,Fd
1134-2,ICH,mw2,1,,49.31256104,-117.7593994,1347,Fd
1134-3,ICH,mw2,1,,49.3117218,-117.7567978,1380,Fd
11-4011,ICH,mk4,,6,51.06719971,-116.4291992,1333,Fd
11-4021,ICH,wk1,102,6,51.09278107,-118.1927032,706,Fd
11-4026,ICH,mw1,,6,51.25350189,-117.0117035,1425,Fd
11-4027,ICH,mk4,,10000,51.35361862,-117.0447998,1005,Fd
11-4028,ICH,mk4,,10000,51.37234116,-117.0551987,966,Fd
11-4073,ICH,wk1,103,1,51.66735077,-118.4719009,1517,Fd
11-4083,ESSF,mh,105,6,49.34556961,-118.2070007,1630,Fd
11-4089,ICH,vk1,103,6,52.08457184,-118.6464005,869,Fd
11-4091,ESSF,vc,,10,51.00194931,-118.2781982,1408,Fd
11-4093,ICH,xw,102,1000,49.16324997,-118.4101028,974,Fd
11-4094,IDF,xh4,,6,49.16875839,-118.444603,708,Fd
11-4095,IDF,,,10000,49.16783905,-118.4450989,681,Fd
11-4096,ESSF,mh,101,8,49.34429932,-118.2059021,1580,Fd
11-4098,ICH,xw,102,,49.19081879,-118.481102,695,Fd
1141-1,ICH,mw2,3,,49.30910873,-117.7520981,1480,Fd
1141-2,ICH,mw2,3,,49.30908966,-117.7508011,1488,Fd
11-5008,ICH,wk2,7,,52.6077919,-121.4806976,1006,Fd
11-5009,ICH,mk3,4,,52.64868927,-121.5625,950,Fd
11-5010,ICH,mk3,3,,52.62010956,-121.6920013,1097,Fd
11-5011,ICH,mk3,3,,52.62556076,-121.6186981,754,Fd
11-5012,ICH,mk3,4,,52.56459045,-121.6845016,981,Fd
11-5014,ICH,mk3,3,,52.49562836,-121.7425003,1120,Fd
11-5015,ICH,mk3,4,,52.48001099,-121.6903,1005,Fd
11-5019,ICH,mw5,102,6,49.5761795,-118.3921967,1083,Fd
11-5020,ICH,mw5,104,10000,49.56547165,-118.3895035,1010,Fd
11-5021,ICH,mw5,103,10000,49.54813004,-118.3817978,965,Fd
11-5022,ICH,mw5,102,10000,49.37231827,-118.3918991,1260,Fd
11-5023,ICH,dw2,,7,49.38919067,-118.3778992,1090,Fd
11-5024,ICH,dw2,,6,49.39756012,-118.3996964,1002,Fd
11-5025,ICH,dw2,,6,49.402771,-118.4376984,678,Fd
11-5027,ICH,dw2,,1000,49.19467163,-118.3807983,1054,Fd
11-5028,ICH,mk1,,6,49.5309906,-118.8479004,1115,Fd
11-5033,ICH,mk1,,1,49.07210159,-118.3897018,1180,Fd
11-5053,ICH,mk1,,7,49.07326889,-118.344101,1585,Fd
11-5054,ICH,mk1,,7,49.06259918,-118.3696976,1210,Fd
11-5055,ICH,mk1,,10000,49.01361847,-118.6020966,1310,Fd
11-5056,ESSF,mh,103,7,49.13631058,-118.1007004,1680,Fd
11-5065,ICH,mw5,112,1,49.12582016,-118.1007996,1470,Fd
11-5067,ICH,mk1,,8,49.12591934,-118.1008987,1450,Fd
11-5078,PP,dh1,,10000,49.02898026,-118.8541031,766,Fd
11-5079,ICH,xw,103,1000,49.19121933,-118.4819031,691,Fd
11-9003,ESSF,vc,,6,51.62728119,-118.2696991,1571,Fd
11-9088,IDF,xh4,102,10000,49.02259064,-118.2320023,668,Fd
11-9089,IDF,xh4,103,10000,49.02333832,-118.2321014,716,Fd
11-9092,IDF,xh4,103,10000,49.01667023,-118.1845016,788,Fd
11-9568,ICH,mm,,,53.18015671,-120.0195084,811,Fd
11-9569,ICH,mm,2,,53.20170212,-120.0396957,910,Fd
11-9572,ICH,mm,1,,53.06906891,-125.5868225,,Fd
11-9700,CWH,ds1,1,10,50.45106125,-122.6865997,417,Fd
11-9704,IDF,ww,,10,50.57836151,-123.2689972,330,Fd
11-9706,CWH,ds1,5,10,50.29800034,-122.8199997,235,Fd
11-9707,CWH,ds1,3,10,49.96749878,-123.3013992,100,Fd
11-9731,CWH,dm,1,10,49.67649841,-122.0294037,122,Fd
11-9732,CWH,ds 1,1,10,49.67247009,-121.8631973,125,Fd
11-9733,CWH,ds1,1,10,49.54788971,-121.7913971,120,Fd
11-9734,CWH,dm,3,10,49.50302887,-121.7651978,130,Fd
11-9735,CWH,ds1,1,10,49.70743942,-121.4133987,125,Fd
11-9736,CWH,xm1,1,10,49.90544891,-124.5217972,90,Fd
11-9737,CWH,dm,1,10,49.8532486,-124.4287033,185,Fd
11-9740,CWH,xm1,5,10,49.95774841,-124.6604004,50,Fd
11-9741,CWH,dm,6,10,49.85855103,-124.2956009,170,Fd
12^600,ICH,mw3,1,,51.27072144,-118.2347031,770,Fd
12-0015,ICH,wk3,,,53.46259689,-120.3802643,870,Fd
12-0016,ICH,mm,,,52.74518204,-119.3407059,930,Fd
12-0018,ICH,mm,,,52.75309753,-119.3136368,902,Fd
12-0023,SBS,,,,53.099823,-119.5176926,975,Fd
12-0034,ICH,mm,,,52.80905914,-119.319725,1057,Fd
12-0074,IDF,xk,,10000,50.28847122,-115.8471985,860,Fd
12-0076,IDF,xk,,,50.23809814,-115.8396988,860,Fd
12-0077,IDF,xk,,,50.23770905,-115.8393021,860,Fd
12-0085,PP,dh2,,,49.21229935,-115.1539001,870,Fd
12-0087,IDF,dm2,,,49.44760132,-115.3932037,975,Fd
12-0088,IDF,xk,,,50.41189957,-115.9568024,850,Fd
12-0090,IDF,xk,,100,50.37133026,-115.9098969,835,Fd
12-0946,ICH,wk3,1,,53.71435928,-120.8417969,,Fd
12-0948,ICH,mm,1,,53.03306961,-119.6356964,829,Fd
12-0949,ICH,mm,03/01,,53.01473999,-119.6054993,840,Fd
12-0951,ICH,mm,1,,53.01000977,-119.6380005,920,Fd
12-1907,CWH,vm1m,5,,48.92485046,-124.6707001,178,Fd
12-1910,CWH,vm2,1,10,48.62727737,-124.498024,745,Fd
12-1913,CWH,dm,7,10,49.27477646,-122.9145584,325,Fd
12-1914,CWH,dm,1,10,49.27938843,-122.9110031,357,Fd
12-1915,CWH,vm2,1,10,49.33890152,-121.9369812,1038,Fd
